contractID;contractType;riskFactorID;type;time;payoff;currency;nominalValue;nominalRate;nominalAccrued;reportingLine;reportingLineDesc;Date;ReportingDate;DiffToReportingDate;TimeBucket
annuity03;ANN;UST5Y_steadyRates;IP;2024-07-28;953.265610481104;CHF;282565.867171963;0.04;0;37;Fixed-rate mortgages;2024-07-28;2024-01-01;209;5
annuity03;ANN;UST5Y_steadyRates;PR;2024-08-28;3425.19535894277;CHF;279140.67181302;0.04;941.886223906543;37;Fixed-rate mortgages;2024-08-28;2024-01-01;240;5
annuity03;ANN;UST5Y_steadyRates;IP;2024-08-28;941.886223906543;CHF;279140.67181302;0.04;0;37;Fixed-rate mortgages;2024-08-28;2024-01-01;240;5
annuity03;ANN;UST5Y_steadyRates;PR;2024-09-28;3436.61267680591;CHF;275704.059136214;0.04;930.4689060434;37;Fixed-rate mortgages;2024-09-28;2024-01-01;271;6
annuity03;ANN;UST5Y_steadyRates;IP;2024-09-28;930.4689060434;CHF;275704.059136214;0.04;0;37;Fixed-rate mortgages;2024-09-28;2024-01-01;271;6
annuity03;ANN;UST5Y_steadyRates;PR;2024-10-28;3448.06805239527;CHF;272255.991083819;0.04;919.013530454047;37;Fixed-rate mortgages;2024-10-28;2024-01-01;301;6
annuity03;ANN;UST5Y_steadyRates;IP;2024-10-28;919.013530454047;CHF;272255.991083819;0.04;0;37;Fixed-rate mortgages;2024-10-28;2024-01-01;301;6
annuity03;ANN;UST5Y_steadyRates;PR;2024-11-28;3459.56161256992;CHF;268796.429471249;0.04;907.519970279396;37;Fixed-rate mortgages;2024-11-28;2024-01-01;332;6
annuity03;ANN;UST5Y_steadyRates;IP;2024-11-28;907.519970279396;CHF;268796.429471249;0.04;0;37;Fixed-rate mortgages;2024-11-28;2024-01-01;332;6
annuity03;ANN;UST5Y_steadyRates;PR;2024-12-28;3471.09348461182;CHF;265325.335986637;0.04;895.988098237496;37;Fixed-rate mortgages;2024-12-28;2024-01-01;362;6
annuity03;ANN;UST5Y_steadyRates;IP;2024-12-28;895.988098237496;CHF;265325.335986637;0.04;0;37;Fixed-rate mortgages;2024-12-28;2024-01-01;362;6
annuity03;ANN;UST5Y_steadyRates;PR;2025-01-28;3482.66379622719;CHF;261842.67219041;0.04;884.417786622124;37;Fixed-rate mortgages;2025-01-28;2024-01-01;393;7
annuity03;ANN;UST5Y_steadyRates;IP;2025-01-28;884.417786622124;CHF;261842.67219041;0.04;0;37;Fixed-rate mortgages;2025-01-28;2024-01-01;393;7
annuity03;ANN;UST5Y_steadyRates;PR;2025-02-28;3494.27267554795;CHF;258348.399514862;0.04;872.808907301366;37;Fixed-rate mortgages;2025-02-28;2024-01-01;424;7
annuity03;ANN;UST5Y_steadyRates;IP;2025-02-28;872.808907301366;CHF;258348.399514862;0.04;0;37;Fixed-rate mortgages;2025-02-28;2024-01-01;424;7
annuity03;ANN;UST5Y_steadyRates;PR;2025-03-28;3505.92025113311;CHF;254842.479263729;0.04;861.161331716207;37;Fixed-rate mortgages;2025-03-28;2024-01-01;452;7
annuity03;ANN;UST5Y_steadyRates;IP;2025-03-28;861.161331716207;CHF;254842.479263729;0.04;0;37;Fixed-rate mortgages;2025-03-28;2024-01-01;452;7
annuity03;ANN;UST5Y_steadyRates;PR;2025-04-28;3517.60665197022;CHF;251324.872611759;0.04;849.474930879096;37;Fixed-rate mortgages;2025-04-28;2024-01-01;483;7
annuity03;ANN;UST5Y_steadyRates;IP;2025-04-28;849.474930879096;CHF;251324.872611759;0.04;0;37;Fixed-rate mortgages;2025-04-28;2024-01-01;483;7
annuity03;ANN;UST5Y_steadyRates;PR;2025-05-28;3529.33200747679;CHF;247795.540604282;0.04;837.749575372529;37;Fixed-rate mortgages;2025-05-28;2024-01-01;513;7
annuity03;ANN;UST5Y_steadyRates;IP;2025-05-28;837.749575372529;CHF;247795.540604282;0.04;0;37;Fixed-rate mortgages;2025-05-28;2024-01-01;513;7
annuity03;ANN;UST5Y_steadyRates;PR;2025-06-28;3541.09644750171;CHF;244254.44415678;0.04;825.985135347606;37;Fixed-rate mortgages;2025-06-28;2024-01-01;544;7
annuity03;ANN;UST5Y_steadyRates;IP;2025-06-28;825.985135347606;CHF;244254.44415678;0.04;0;37;Fixed-rate mortgages;2025-06-28;2024-01-01;544;7
annuity03;ANN;UST5Y_steadyRates;PR;2025-07-28;3552.90010232671;CHF;240701.544054453;0.04;814.181480522601;37;Fixed-rate mortgages;2025-07-28;2024-01-01;574;8
annuity03;ANN;UST5Y_steadyRates;IP;2025-07-28;814.181480522601;CHF;240701.544054453;0.04;0;37;Fixed-rate mortgages;2025-07-28;2024-01-01;574;8
annuity03;ANN;UST5Y_steadyRates;PR;2025-08-28;3564.7431026678;CHF;237136.800951786;0.04;802.338480181512;37;Fixed-rate mortgages;2025-08-28;2024-01-01;605;8
annuity03;ANN;UST5Y_steadyRates;IP;2025-08-28;802.338480181512;CHF;237136.800951786;0.04;0;37;Fixed-rate mortgages;2025-08-28;2024-01-01;605;8
annuity03;ANN;UST5Y_steadyRates;PR;2025-09-28;3576.6255796767;CHF;233560.175372109;0.04;790.456003172619;37;Fixed-rate mortgages;2025-09-28;2024-01-01;636;8
annuity03;ANN;UST5Y_steadyRates;IP;2025-09-28;790.456003172619;CHF;233560.175372109;0.04;0;37;Fixed-rate mortgages;2025-09-28;2024-01-01;636;8
annuity03;ANN;UST5Y_steadyRates;PR;2025-10-28;3588.54766494228;CHF;229971.627707167;0.04;778.53391790703;37;Fixed-rate mortgages;2025-10-28;2024-01-01;666;8
annuity03;ANN;UST5Y_steadyRates;IP;2025-10-28;778.53391790703;CHF;229971.627707167;0.04;0;37;Fixed-rate mortgages;2025-10-28;2024-01-01;666;8
annuity03;ANN;UST5Y_steadyRates;PR;2025-11-28;3600.50949049209;CHF;226371.118216675;0.04;766.572092357222;37;Fixed-rate mortgages;2025-11-28;2024-01-01;697;8
annuity03;ANN;UST5Y_steadyRates;IP;2025-11-28;766.572092357222;CHF;226371.118216675;0.04;0;37;Fixed-rate mortgages;2025-11-28;2024-01-01;697;8
annuity03;ANN;UST5Y_steadyRates;PR;2025-12-28;3612.51118879373;CHF;222758.607027881;0.04;754.570394055582;37;Fixed-rate mortgages;2025-12-28;2024-01-01;727;8
annuity03;ANN;UST5Y_steadyRates;IP;2025-12-28;754.570394055582;CHF;222758.607027881;0.04;0;37;Fixed-rate mortgages;2025-12-28;2024-01-01;727;8
annuity03;ANN;UST5Y_steadyRates;PR;2026-01-28;3624.55289275638;CHF;219134.054135125;0.04;742.528690092936;37;Fixed-rate mortgages;2026-01-28;2024-01-01;758;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-01-28;742.528690092936;CHF;219134.054135125;0.04;0;37;Fixed-rate mortgages;2026-01-28;2024-01-01;758;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-02-28;3636.63473573223;CHF;215497.419399392;0.04;730.446847117081;37;Fixed-rate mortgages;2026-02-28;2024-01-01;789;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-02-28;730.446847117081;CHF;215497.419399392;0.04;0;37;Fixed-rate mortgages;2026-02-28;2024-01-01;789;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-03-28;3648.75685151801;CHF;211848.662547874;0.04;718.324731331307;37;Fixed-rate mortgages;2026-03-28;2024-01-01;817;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-03-28;718.324731331307;CHF;211848.662547874;0.04;0;37;Fixed-rate mortgages;2026-03-28;2024-01-01;817;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-04-28;3660.9193743564;CHF;208187.743173518;0.04;706.162208492914;37;Fixed-rate mortgages;2026-04-28;2024-01-01;848;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-04-28;706.162208492914;CHF;208187.743173518;0.04;0;37;Fixed-rate mortgages;2026-04-28;2024-01-01;848;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-05-28;3673.12243893759;CHF;204514.62073458;0.04;693.959143911726;37;Fixed-rate mortgages;2026-05-28;2024-01-01;878;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-05-28;693.959143911726;CHF;204514.62073458;0.04;0;37;Fixed-rate mortgages;2026-05-28;2024-01-01;878;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-06-28;3685.36618040071;CHF;200829.25455418;0.04;681.715402448601;37;Fixed-rate mortgages;2026-06-28;2024-01-01;909;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-06-28;681.715402448601;CHF;200829.25455418;0.04;0;37;Fixed-rate mortgages;2026-06-28;2024-01-01;909;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-07-28;3697.65073433538;CHF;197131.603819844;0.04;669.430848513932;37;Fixed-rate mortgages;2026-07-28;2024-01-01;939;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-07-28;669.430848513932;CHF;197131.603819844;0.04;0;37;Fixed-rate mortgages;2026-07-28;2024-01-01;939;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-08-28;3709.97623678317;CHF;193421.627583061;0.04;657.105346066147;37;Fixed-rate mortgages;2026-08-28;2024-01-01;970;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-08-28;657.105346066147;CHF;193421.627583061;0.04;0;37;Fixed-rate mortgages;2026-08-28;2024-01-01;970;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-09-28;3722.34282423911;CHF;189699.284758822;0.04;644.738758610203;37;Fixed-rate mortgages;2026-09-28;2024-01-01;1001;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-09-28;644.738758610203;CHF;189699.284758822;0.04;0;37;Fixed-rate mortgages;2026-09-28;2024-01-01;1001;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-10-28;3734.75063365324;CHF;185964.534125169;0.04;632.330949196073;37;Fixed-rate mortgages;2026-10-28;2024-01-01;1031;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-10-28;632.330949196073;CHF;185964.534125169;0.04;0;37;Fixed-rate mortgages;2026-10-28;2024-01-01;1031;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-11-28;3747.19980243209;CHF;182217.334322737;0.04;619.881780417229;37;Fixed-rate mortgages;2026-11-28;2024-01-01;1062;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-11-28;619.881780417229;CHF;182217.334322737;0.04;0;37;Fixed-rate mortgages;2026-11-28;2024-01-01;1062;9
annuity03;ANN;UST5Y_steadyRates;PR;2026-12-28;3759.69046844019;CHF;178457.643854296;0.04;607.391114409122;37;Fixed-rate mortgages;2026-12-28;2024-01-01;1092;9
annuity03;ANN;UST5Y_steadyRates;IP;2026-12-28;607.391114409122;CHF;178457.643854296;0.04;0;37;Fixed-rate mortgages;2026-12-28;2024-01-01;1092;9
annuity03;ANN;UST5Y_steadyRates;PR;2027-01-28;3772.22277000166;CHF;174685.421084295;0.04;594.858812847655;37;Fixed-rate mortgages;2027-01-28;2024-01-01;1123;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-01-28;594.858812847655;CHF;174685.421084295;0.04;0;37;Fixed-rate mortgages;2027-01-28;2024-01-01;1123;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-02-28;3784.79684590167;CHF;170900.624238393;0.04;582.284736947649;37;Fixed-rate mortgages;2027-02-28;2024-01-01;1154;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-02-28;582.284736947649;CHF;170900.624238393;0.04;0;37;Fixed-rate mortgages;2027-02-28;2024-01-01;1154;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-03-28;3797.412835388;CHF;167103.211403005;0.04;569.66874746131;37;Fixed-rate mortgages;2027-03-28;2024-01-01;1182;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-03-28;569.66874746131;CHF;167103.211403005;0.04;0;37;Fixed-rate mortgages;2027-03-28;2024-01-01;1182;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-04-28;3810.07087817263;CHF;163293.140524832;0.04;557.010704676683;37;Fixed-rate mortgages;2027-04-28;2024-01-01;1213;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-04-28;557.010704676683;CHF;163293.140524832;0.04;0;37;Fixed-rate mortgages;2027-04-28;2024-01-01;1213;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-05-28;3822.77111443321;CHF;159470.369410399;0.04;544.310468416108;37;Fixed-rate mortgages;2027-05-28;2024-01-01;1243;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-05-28;544.310468416108;CHF;159470.369410399;0.04;0;37;Fixed-rate mortgages;2027-05-28;2024-01-01;1243;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-06-28;3835.51368481465;CHF;155634.855725585;0.04;531.567898034664;37;Fixed-rate mortgages;2027-06-28;2024-01-01;1274;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-06-28;531.567898034664;CHF;155634.855725585;0.04;0;37;Fixed-rate mortgages;2027-06-28;2024-01-01;1274;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-07-28;3848.2987304307;CHF;151786.556995154;0.04;518.782852418615;37;Fixed-rate mortgages;2027-07-28;2024-01-01;1304;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-07-28;518.782852418615;CHF;151786.556995154;0.04;0;37;Fixed-rate mortgages;2027-07-28;2024-01-01;1304;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-08-28;3861.12639286547;CHF;147925.430602288;0.04;505.955189983846;37;Fixed-rate mortgages;2027-08-28;2024-01-01;1335;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-08-28;505.955189983846;CHF;147925.430602288;0.04;0;37;Fixed-rate mortgages;2027-08-28;2024-01-01;1335;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-09-28;3873.99681417502;CHF;144051.433788113;0.04;493.084768674294;37;Fixed-rate mortgages;2027-09-28;2024-01-01;1366;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-09-28;493.084768674294;CHF;144051.433788113;0.04;0;37;Fixed-rate mortgages;2027-09-28;2024-01-01;1366;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-10-28;3886.91013688894;CHF;140164.523651224;0.04;480.171445960378;37;Fixed-rate mortgages;2027-10-28;2024-01-01;1396;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-10-28;480.171445960378;CHF;140164.523651224;0.04;0;37;Fixed-rate mortgages;2027-10-28;2024-01-01;1396;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-11-28;3899.8665040119;CHF;136264.657147213;0.04;467.215078837415;37;Fixed-rate mortgages;2027-11-28;2024-01-01;1427;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-11-28;467.215078837415;CHF;136264.657147213;0.04;0;37;Fixed-rate mortgages;2027-11-28;2024-01-01;1427;10
annuity03;ANN;UST5Y_steadyRates;PR;2027-12-28;3912.86605902527;CHF;132351.791088187;0.04;454.215523824042;37;Fixed-rate mortgages;2027-12-28;2024-01-01;1457;10
annuity03;ANN;UST5Y_steadyRates;IP;2027-12-28;454.215523824042;CHF;132351.791088187;0.04;0;37;Fixed-rate mortgages;2027-12-28;2024-01-01;1457;10
annuity03;ANN;UST5Y_steadyRates;PR;2028-01-28;3925.90894588869;CHF;128425.882142299;0.04;441.172636960624;37;Fixed-rate mortgages;2028-01-28;2024-01-01;1488;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-01-28;441.172636960624;CHF;128425.882142299;0.04;0;37;Fixed-rate mortgages;2028-01-28;2024-01-01;1488;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-02-28;3938.99530904165;CHF;124486.886833257;0.04;428.086273807662;37;Fixed-rate mortgages;2028-02-28;2024-01-01;1519;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-02-28;428.086273807662;CHF;124486.886833257;0.04;0;37;Fixed-rate mortgages;2028-02-28;2024-01-01;1519;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-03-28;3952.12529340513;CHF;120534.761539852;0.04;414.95628944419;37;Fixed-rate mortgages;2028-03-28;2024-01-01;1548;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-03-28;414.95628944419;CHF;120534.761539852;0.04;0;37;Fixed-rate mortgages;2028-03-28;2024-01-01;1548;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-04-28;3965.29904438314;CHF;116569.462495469;0.04;401.782538466172;37;Fixed-rate mortgages;2028-04-28;2024-01-01;1579;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-04-28;401.782538466172;CHF;116569.462495469;0.04;0;37;Fixed-rate mortgages;2028-04-28;2024-01-01;1579;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-05-28;3978.51670786442;CHF;112590.945787604;0.04;388.564874984895;37;Fixed-rate mortgages;2028-05-28;2024-01-01;1609;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-05-28;388.564874984895;CHF;112590.945787604;0.04;0;37;Fixed-rate mortgages;2028-05-28;2024-01-01;1609;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-06-28;3991.77843022397;CHF;108599.16735738;0.04;375.303152625347;37;Fixed-rate mortgages;2028-06-28;2024-01-01;1640;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-06-28;375.303152625347;CHF;108599.16735738;0.04;0;37;Fixed-rate mortgages;2028-06-28;2024-01-01;1640;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-07-28;4005.08435832471;CHF;104594.082999055;0.04;361.997224524601;37;Fixed-rate mortgages;2028-07-28;2024-01-01;1670;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-07-28;361.997224524601;CHF;104594.082999055;0.04;0;37;Fixed-rate mortgages;2028-07-28;2024-01-01;1670;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-08-28;4018.43463951913;CHF;100575.648359536;0.04;348.646943330185;37;Fixed-rate mortgages;2028-08-28;2024-01-01;1701;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-08-28;348.646943330185;CHF;100575.648359536;0.04;0;37;Fixed-rate mortgages;2028-08-28;2024-01-01;1701;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-09-28;4031.82942165086;CHF;96543.8189378855;0.04;335.252161198455;37;Fixed-rate mortgages;2028-09-28;2024-01-01;1732;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-09-28;335.252161198455;CHF;96543.8189378855;0.04;0;37;Fixed-rate mortgages;2028-09-28;2024-01-01;1732;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-10-28;4045.26885305636;CHF;92498.5500848291;0.04;321.812729792952;37;Fixed-rate mortgages;2028-10-28;2024-01-01;1762;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-10-28;321.812729792952;CHF;92498.5500848291;0.04;0;37;Fixed-rate mortgages;2028-10-28;2024-01-01;1762;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-11-28;4058.75308256655;CHF;88439.7970022626;0.04;308.328500282764;37;Fixed-rate mortgages;2028-11-28;2024-01-01;1793;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-11-28;308.328500282764;CHF;88439.7970022626;0.04;0;37;Fixed-rate mortgages;2028-11-28;2024-01-01;1793;11
annuity03;ANN;UST5Y_steadyRates;PR;2028-12-28;4072.28225950844;CHF;84367.5147427542;0.04;294.799323340875;37;Fixed-rate mortgages;2028-12-28;2024-01-01;1823;11
annuity03;ANN;UST5Y_steadyRates;IP;2028-12-28;294.799323340875;CHF;84367.5147427542;0.04;0;37;Fixed-rate mortgages;2028-12-28;2024-01-01;1823;11
annuity03;ANN;UST5Y_steadyRates;PR;2029-01-28;4085.8565337068;CHF;80281.6582090474;0.04;281.225049142514;37;Fixed-rate mortgages;2029-01-28;2024-01-01;1854;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-01-28;281.225049142514;CHF;80281.6582090474;0.04;0;37;Fixed-rate mortgages;2029-01-28;2024-01-01;1854;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-02-28;4099.47605548582;CHF;76182.1821535615;0.04;267.605527363491;37;Fixed-rate mortgages;2029-02-28;2024-01-01;1885;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-02-28;267.605527363491;CHF;76182.1821535615;0.04;0;37;Fixed-rate mortgages;2029-02-28;2024-01-01;1885;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-03-28;4113.14097567078;CHF;72069.0411778908;0.04;253.940607178538;37;Fixed-rate mortgages;2029-03-28;2024-01-01;1913;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-03-28;253.940607178538;CHF;72069.0411778908;0.04;0;37;Fixed-rate mortgages;2029-03-28;2024-01-01;1913;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-04-28;4126.85144558968;CHF;67942.1897323011;0.04;240.230137259636;37;Fixed-rate mortgages;2029-04-28;2024-01-01;1944;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-04-28;240.230137259636;CHF;67942.1897323011;0.04;0;37;Fixed-rate mortgages;2029-04-28;2024-01-01;1944;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-05-28;4140.60761707498;CHF;63801.5821152261;0.04;226.473965774337;37;Fixed-rate mortgages;2029-05-28;2024-01-01;1974;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-05-28;226.473965774337;CHF;63801.5821152261;0.04;0;37;Fixed-rate mortgages;2029-05-28;2024-01-01;1974;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-06-28;4154.40964246523;CHF;59647.1724727609;0.04;212.671940384087;37;Fixed-rate mortgages;2029-06-28;2024-01-01;2005;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-06-28;212.671940384087;CHF;59647.1724727609;0.04;0;37;Fixed-rate mortgages;2029-06-28;2024-01-01;2005;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-07-28;4168.25767460678;CHF;55478.9147981541;0.04;198.823908242536;37;Fixed-rate mortgages;2029-07-28;2024-01-01;2035;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-07-28;198.823908242536;CHF;55478.9147981541;0.04;0;37;Fixed-rate mortgages;2029-07-28;2024-01-01;2035;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-08-28;4182.15186685547;CHF;51296.7629312986;0.04;184.929715993847;37;Fixed-rate mortgages;2029-08-28;2024-01-01;2066;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-08-28;184.929715993847;CHF;51296.7629312986;0.04;0;37;Fixed-rate mortgages;2029-08-28;2024-01-01;2066;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-09-28;4196.09237307832;CHF;47100.6705582203;0.04;170.989209770995;37;Fixed-rate mortgages;2029-09-28;2024-01-01;2097;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-09-28;170.989209770995;CHF;47100.6705582203;0.04;0;37;Fixed-rate mortgages;2029-09-28;2024-01-01;2097;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-10-28;4210.07934765525;CHF;42890.5912105651;0.04;157.002235194068;37;Fixed-rate mortgages;2029-10-28;2024-01-01;2127;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-10-28;157.002235194068;CHF;42890.5912105651;0.04;0;37;Fixed-rate mortgages;2029-10-28;2024-01-01;2127;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-11-28;4224.11294548076;CHF;38666.4782650843;0.04;142.96863736855;37;Fixed-rate mortgages;2029-11-28;2024-01-01;2158;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-11-28;142.96863736855;CHF;38666.4782650843;0.04;0;37;Fixed-rate mortgages;2029-11-28;2024-01-01;2158;12
annuity03;ANN;UST5Y_steadyRates;PR;2029-12-28;4238.1933219657;CHF;34428.2849431186;0.04;128.888260883614;37;Fixed-rate mortgages;2029-12-28;2024-01-01;2188;12
annuity03;ANN;UST5Y_steadyRates;IP;2029-12-28;128.888260883614;CHF;34428.2849431186;0.04;0;37;Fixed-rate mortgages;2029-12-28;2024-01-01;2188;12
annuity03;ANN;UST5Y_steadyRates;PR;2030-01-28;4252.32063303892;CHF;30175.9643100797;0.04;114.760949810395;37;Fixed-rate mortgages;2030-01-28;2024-01-01;2219;13
annuity03;ANN;UST5Y_steadyRates;IP;2030-01-28;114.760949810395;CHF;30175.9643100797;0.04;0;37;Fixed-rate mortgages;2030-01-28;2024-01-01;2219;13
annuity03;ANN;UST5Y_steadyRates;PR;2030-02-28;4266.49503514905;CHF;25909.4692749306;0.04;100.586547700266;37;Fixed-rate mortgages;2030-02-28;2024-01-01;2250;13
annuity03;ANN;UST5Y_steadyRates;IP;2030-02-28;100.586547700266;CHF;25909.4692749306;0.04;0;37;Fixed-rate mortgages;2030-02-28;2024-01-01;2250;13
annuity03;ANN;UST5Y_steadyRates;PR;2030-03-28;4280.71668526621;CHF;21628.7525896644;0.04;86.3648975831021;37;Fixed-rate mortgages;2030-03-28;2024-01-01;2278;13
annuity03;ANN;UST5Y_steadyRates;IP;2030-03-28;86.3648975831021;CHF;21628.7525896644;0.04;0;37;Fixed-rate mortgages;2030-03-28;2024-01-01;2278;13
annuity03;ANN;UST5Y_steadyRates;PR;2030-04-28;4294.98574088377;CHF;17333.7668487807;0.04;72.0958419655481;37;Fixed-rate mortgages;2030-04-28;2024-01-01;2309;13
annuity03;ANN;UST5Y_steadyRates;IP;2030-04-28;72.0958419655481;CHF;17333.7668487807;0.04;0;37;Fixed-rate mortgages;2030-04-28;2024-01-01;2309;13
annuity03;ANN;UST5Y_steadyRates;PR;2030-05-28;4309.30236002004;CHF;13024.4644887606;0.04;57.7792228292688;37;Fixed-rate mortgages;2030-05-28;2024-01-01;2339;13
annuity03;ANN;UST5Y_steadyRates;IP;2030-05-28;57.7792228292688;CHF;13024.4644887606;0.04;0;37;Fixed-rate mortgages;2030-05-28;2024-01-01;2339;13
annuity03;ANN;UST5Y_steadyRates;PR;2030-06-28;4323.66670122011;CHF;8700.7977875405;0.04;43.414881629202;37;Fixed-rate mortgages;2030-06-28;2024-01-01;2370;13
annuity03;ANN;UST5Y_steadyRates;IP;2030-06-28;43.414881629202;CHF;8700.7977875405;0.04;0;37;Fixed-rate mortgages;2030-06-28;2024-01-01;2370;13
annuity03;ANN;UST5Y_steadyRates;PR;2030-07-28;4338.07892355751;CHF;4362.71886398298;0.04;29.0026592918017;37;Fixed-rate mortgages;2030-07-28;2024-01-01;2400;13
annuity03;ANN;UST5Y_steadyRates;IP;2030-07-28;29.0026592918017;CHF;4362.71886398298;0.04;0;37;Fixed-rate mortgages;2030-07-28;2024-01-01;2400;13
annuity03;ANN;UST5Y_steadyRates;IP;2030-08-07;4.36271886398298;CHF;4362.71886398298;0.04;0;37;Fixed-rate mortgages;2030-08-07;2024-01-01;2410;13
annuity03;ANN;UST5Y_steadyRates;MD;2030-08-07;4362.71886398298;CHF;0;0.04;0;37;Fixed-rate mortgages;2030-08-07;2024-01-01;2410;13
annuity04;ANN;UST5Y_steadyRates;IED;2021-01-01;-561705;USD;561705;0.02;0;37;Fixed-rate mortgages;2021-01-01;2024-01-01;-1095;999
annuity04;ANN;UST5Y_steadyRates;PRF;2021-01-12;0;USD;561705;0.02;343.264166666667;37;Fixed-rate mortgages;2021-01-12;2024-01-01;-1084;999
annuity04;ANN;UST5Y_steadyRates;PR;2021-01-13;5955.68255014839;USD;555749.317449852;0.02;374.47;37;Fixed-rate mortgages;2021-01-13;2024-01-01;-1083;999
annuity04;ANN;UST5Y_steadyRates;IP;2021-01-13;374.47;USD;555749.317449852;0.02;0;37;Fixed-rate mortgages;2021-01-13;2024-01-01;-1083;999
annuity04;ANN;UST5Y_steadyRates;PR;2021-02-13;5403.90368773197;USD;550345.41376212;0.02;926.24886241642;37;Fixed-rate mortgages;2021-02-13;2024-01-01;-1052;999
annuity04;ANN;UST5Y_steadyRates;IP;2021-02-13;926.24886241642;USD;550345.41376212;0.02;0;37;Fixed-rate mortgages;2021-02-13;2024-01-01;-1052;999
